millis,time,mode,dt_control,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,
88450,18:01:37,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.077,1,0.872,-0.006,0,0,0,
88550,18:01:37,ALTITUDE_HOLD,0.1,0.03,0.03,0.075,1,0.875,-0.005,0,0,0,
88650,18:01:38,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.077,1,0.871,-0.004,0,0,0,
88750,18:01:38,ALTITUDE_HOLD,0.1,0.06,0.06,0.074,1,0.877,-0.004,0,0,0,
88850,18:01:38,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.076,1,0.873,-0.003,0,0,0,
88950,18:01:38,ALTITUDE_HOLD,0.1,0.02,0.02,0.075,1,0.875,-0.003,0,0,0,
89050,18:01:38,ALTITUDE_HOLD,0.109,-0.009,-0.009,0.076,1,0.874,-0.002,0,0,0,
89150,18:01:38,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.076,1,0.873,-0.001,0,0,0,
89250,18:01:38,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.079,1,0.869,0,0,0,0,
89350,18:01:38,ALTITUDE_HOLD,0.1,0.01,0.01,0.078,1,0.87,0.001,0,0,0,
89450,18:01:38,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.079,1,0.868,0.002,0,0,0,
89550,18:01:38,ALTITUDE_HOLD,0.1,0,0,0.079,1,0.868,0.002,0,0,0,
89650,18:01:39,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.08,1,0.866,0.003,0,0,0,
89750,18:01:39,ALTITUDE_HOLD,0.1,0.02,0.02,0.079,1,0.868,0.004,0,0,0,
89850,18:01:39,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.083,1,0.862,0.005,0,0,0,
89950,18:01:39,ALTITUDE_HOLD,0.1,0.02,0.02,0.082,1,0.864,0.005,0,0,0,
90050,18:01:39,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.085,1,0.859,0.007,0,0,0,
90150,18:01:39,ALTITUDE_HOLD,0.1,0.05,0.05,0.082,1,0.864,0.007,0,0,0,
90250,18:01:39,ALTITUDE_HOLD,0.101,-0.03,-0.03,0.083,1,0.861,0.008,0,0,0,
90350,18:01:39,ALTITUDE_HOLD,0.103,0,0,0.083,1,0.861,0.009,0,0,0,
90450,18:01:39,ALTITUDE_HOLD,0.1,0.01,0.01,0.083,1,0.862,0.009,0,0,0,
90550,18:01:39,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.083,1,0.861,0.01,0,0,0,
90650,18:01:40,ALTITUDE_HOLD,0.102,-0.039,-0.039,0.086,1,0.857,0.011,0,0,0,
90750,18:01:40,ALTITUDE_HOLD,0.1,0.01,0.01,0.085,1,0.858,0.012,0,0,0,
90850,18:01:40,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.089,1,0.851,0.014,0,0,0,
90950,18:01:40,ALTITUDE_HOLD,0.1,0.07,0.07,0.085,1,0.858,0.014,0,0,0,
91050,18:01:40,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.088,1,0.853,0.015,0,0,0,
91150,18:01:40,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.089,1,0.852,0.016,0,0,0,
91250,18:01:40,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.09,1,0.85,0.017,0,0,0,
91350,18:01:40,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.092,1,0.846,0.018,0,0,0,
91450,18:01:40,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.093,1,0.845,0.019,0,0,0,
91550,18:01:40,ALTITUDE_HOLD,0.1,0.01,0.01,0.092,1,0.846,0.02,0,0,0,
91650,18:01:41,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.095,1,0.842,0.021,0,0,0,
91750,18:01:41,ALTITUDE_HOLD,0.1,0.03,0.03,0.093,1,0.845,0.021,0,0,0,
91850,18:01:41,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.095,1,0.842,0.023,0,0,0,
91950,18:01:41,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.096,1,0.84,0.024,0,0,0,
92050,18:01:41,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.097,1,0.839,0.025,0,0,0,
92150,18:01:41,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.099,1,0.835,0.026,0,0,0,
92250,18:01:41,ALTITUDE_HOLD,0.1,0,0,0.099,1,0.835,0.027,0,0,0,
92350,18:01:41,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.101,1,0.832,0.028,0,0,0,
92450,18:01:41,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.102,1,0.83,0.029,0,0,0,
92550,18:01:41,ALTITUDE_HOLD,0.1,0,0,0.102,1,0.83,0.03,0,0,0,
92650,18:01:42,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.104,1,0.826,0.031,0,0,0,
92750,18:01:42,ALTITUDE_HOLD,0.1,0.01,0.01,0.104,1,0.827,0.032,0,0,0,
92850,18:01:42,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.106,1,0.823,0.033,0,0,0,
92950,18:01:42,ALTITUDE_HOLD,0.1,0,0,0.106,1,0.823,0.034,0,0,0,
93050,18:01:42,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.107,1,0.821,0.035,0,0,0,
93150,18:01:42,ALTITUDE_HOLD,0.1,0,0,0.107,1,0.821,0.036,0,0,0,
93250,18:01:42,ALTITUDE_HOLD,0.1,0.01,0.01,0.107,1,0.822,0.037,0,0,0,
93350,18:01:42,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.109,1,0.819,0.039,0,0,0,
93450,18:01:42,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.109,1,0.818,0.04,0,0,0,
93550,18:01:42,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.112,1,0.813,0.041,0,0,0,
93650,18:01:43,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.113,1,0.811,0.042,0,0,0,
93750,18:01:43,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.115,1,0.808,0.044,0,0,0,
93850,18:01:43,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.117,1,0.805,0.045,0,0,0,
93950,18:01:43,ALTITUDE_HOLD,0.1,0.03,0.03,0.115,1,0.808,0.046,0,0,0,
94050,18:01:43,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.119,1,0.802,0.047,0,0,0,
94150,18:01:43,ALTITUDE_HOLD,0.1,0.02,0.02,0.118,1,0.804,0.048,0,0,0,
94250,18:01:43,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.121,1,0.799,0.05,0,0,0,
94350,18:01:43,ALTITUDE_HOLD,0.1,0.03,0.03,0.119,1,0.802,0.051,0,0,0,
94450,18:01:43,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.122,1,0.796,0.052,0,0,0,
94550,18:01:43,ALTITUDE_HOLD,0.1,0.04,0.04,0.12,1,0.8,0.053,0,0,0,
94650,18:01:44,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.124,1,0.793,0.055,0,0,0,
94750,18:01:44,ALTITUDE_HOLD,0.1,0.03,0.03,0.122,1,0.796,0.055,0,0,0,
94850,18:01:44,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.125,1,0.792,0.057,0,0,0,
94950,18:01:44,ALTITUDE_HOLD,0.1,0.01,0.01,0.124,1,0.793,0.058,0,0,0,
95050,18:01:44,ALTITUDE_HOLD,0.1,0.03,0.03,0.122,1,0.796,0.059,0,0,0,
95150,18:01:44,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.123,1,0.795,0.06,0,0,0,
95250,18:01:44,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.125,1,0.792,0.061,0,0,0,
95350,18:01:44,ALTITUDE_HOLD,0.1,0.01,0.01,0.124,1,0.793,0.062,0,0,0,
95450,18:01:44,ALTITUDE_HOLD,0.101,0,0,0.124,1,0.793,0.064,0,0,0,
95550,18:01:44,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.125,1,0.792,0.065,0,0,0,
95650,18:01:45,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.127,1,0.788,0.066,0,0,0,
95750,18:01:45,ALTITUDE_HOLD,0.1,0.02,0.02,0.126,1,0.79,0.067,0,0,0,
95850,18:01:45,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.128,1,0.787,0.069,0,0,0,
95950,18:01:45,ALTITUDE_HOLD,0.1,0.02,0.02,0.127,1,0.789,0.07,0,0,0,
96050,18:01:45,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.127,1,0.788,0.071,0,0,0,
96150,18:01:45,ALTITUDE_HOLD,0.1,0,0,0.127,1,0.788,0.072,0,0,0,
96250,18:01:45,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.128,1,0.786,0.073,0,0,0,
96350,18:01:45,ALTITUDE_HOLD,0.1,0.02,0.02,0.127,1,0.788,0.074,0,0,0,
96450,18:01:45,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.129,1,0.785,0.076,0,0,0,
96550,18:01:45,ALTITUDE_HOLD,0.1,0.04,0.04,0.127,1,0.789,0.076,0,0,0,
96650,18:01:46,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.127,1,0.788,0.078,0,0,0,
96750,18:01:46,ALTITUDE_HOLD,0.1,0.04,0.04,0.125,1,0.792,0.078,0,0,0,
96850,18:01:46,ALTITUDE_HOLD,0.1,0.02,0.02,0.124,1,0.794,0.079,0,0,0,
96950,18:01:46,ALTITUDE_HOLD,0.104,-0.019,-0.019,0.125,1,0.792,0.081,0,0,0,
97050,18:01:46,ALTITUDE_HOLD,0.1,0.03,0.03,0.123,1,0.795,0.082,0,0,0,
97150,18:01:46,ALTITUDE_HOLD,0.1,0,0,0.123,1,0.795,0.083,0,0,0,
97250,18:01:46,ALTITUDE_HOLD,0.1,0.01,0.01,0.122,1,0.796,0.084,0,0,0,
97350,18:01:46,ALTITUDE_HOLD,0.1,0.01,0.01,0.122,1,0.797,0.085,0,0,0,
97450,18:01:46,ALTITUDE_HOLD,0.1,0.03,0.03,0.12,1,0.8,0.086,0,0,0,
97550,18:01:46,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.122,1,0.797,0.087,0,0,0,
97650,18:01:47,ALTITUDE_HOLD,0.1,0.06,0.06,0.118,1,0.803,0.087,0,0,0,
97750,18:01:47,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.119,1,0.801,0.089,0,0,0,
97850,18:01:47,ALTITUDE_HOLD,0.1,0.07,0.07,0.115,1,0.808,0.089,0,0,0,
97950,18:01:47,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.118,1,0.804,0.091,0,0,0,
98050,18:01:47,ALTITUDE_HOLD,0.1,0.08,0.08,0.113,1,0.812,0.091,0,0,0,
98150,18:01:47,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.116,1,0.806,0.092,0,0,0,
98250,18:01:47,ALTITUDE_HOLD,0.1,0.07,0.07,0.112,1,0.813,0.093,0,0,0,
98350,18:01:47,ALTITUDE_HOLD,0.101,0,0,0.112,1,0.813,0.094,0,0,0,
98450,18:01:47,ALTITUDE_HOLD,0.1,0.04,0.04,0.11,1,0.817,0.094,0,0,0,
98550,18:01:47,ALTITUDE_HOLD,0.1,0.02,0.02,0.109,1,0.819,0.095,0,0,0,
98650,18:01:48,ALTITUDE_HOLD,0.1,0.04,0.04,0.106,1,0.823,0.096,0,0,0,
98750,18:01:48,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.107,1,0.821,0.097,0,0,0,
98850,18:01:48,ALTITUDE_HOLD,0.1,0.06,0.06,0.104,1,0.827,0.097,0,0,0,
98950,18:01:48,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.104,1,0.826,0.098,0,0,0,
99050,18:01:48,ALTITUDE_HOLD,0.1,0.06,0.06,0.101,1,0.832,0.099,0,0,0,
99150,18:01:48,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.101,1,0.831,0.1,0,0,0,
99250,18:01:48,ALTITUDE_HOLD,0.1,0.07,0.07,0.097,1,0.838,0.1,0,0,0,
99350,18:01:48,ALTITUDE_HOLD,0.1,0.02,0.02,0.096,1,0.84,0.101,0,0,0,
99450,18:01:48,ALTITUDE_HOLD,0.1,0.03,0.03,0.094,1,0.843,0.101,0,0,0,
99550,18:01:48,ALTITUDE_HOLD,0.1,0.08,0.08,0.089,1,0.851,0.101,0,0,0,
99650,18:01:49,ALTITUDE_HOLD,0.1,0.01,0.01,0.089,1,0.852,0.102,0,0,0,
99750,18:01:49,ALTITUDE_HOLD,0.1,0.06,0.06,0.085,1,0.858,0.102,0,0,0,
99850,18:01:49,ALTITUDE_HOLD,0.1,0.02,0.02,0.084,1,0.86,0.103,0,0,0,
99950,18:01:49,ALTITUDE_HOLD,0.1,0.02,0.02,0.083,1,0.862,0.103,0,0,0,
100050,18:01:49,ALTITUDE_HOLD,0.1,0.06,0.06,0.079,1,0.868,0.104,0,0,0,
100150,18:01:49,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.08,1,0.866,0.104,0,0,0,
100250,18:01:49,ALTITUDE_HOLD,0.1,0.11,0.11,0.074,1,0.877,0.104,0,0,0,
100350,18:01:49,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.076,1,0.874,0.105,0,0,0,
100450,18:01:49,ALTITUDE_HOLD,0.1,0.08,0.08,0.071,1,0.882,0.105,0,0,0,
100550,18:01:49,ALTITUDE_HOLD,0.1,0.02,0.02,0.07,1,0.884,0.105,0,0,0,
100650,18:01:50,ALTITUDE_HOLD,0.1,0.05,0.05,0.067,1,0.889,0.106,0,0,0,
100750,18:01:50,ALTITUDE_HOLD,0.1,0.03,0.03,0.065,1,0.892,0.106,0,0,0,
100850,18:01:50,ALTITUDE_HOLD,0.1,0.03,0.03,0.063,1,0.895,0.106,0,0,0,
100950,18:01:50,ALTITUDE_HOLD,0.1,0.07,0.07,0.059,1,0.902,0.106,0,0,0,
101050,18:01:50,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.06,1,0.9,0.107,0,0,0,
101150,18:01:50,ALTITUDE_HOLD,0.1,0.11,0.11,0.053,1,0.911,0.106,0,0,0,
101250,18:01:50,ALTITUDE_HOLD,0.1,0,0,0.053,1,0.911,0.107,0,0,0,
101350,18:01:50,ALTITUDE_HOLD,0.1,0.06,0.06,0.05,1,0.917,0.107,0,0,0,
101450,18:01:50,ALTITUDE_HOLD,0.1,0.06,0.06,0.046,1,0.923,0.107,0,0,0,
101550,18:01:50,ALTITUDE_HOLD,0.1,0.02,0.02,0.045,1,0.925,0.107,0,0,0,
101650,18:01:51,ALTITUDE_HOLD,0.1,0.06,0.06,0.041,1,0.931,0.107,0,0,0,
101750,18:01:51,ALTITUDE_HOLD,0.1,0.03,0.03,0.04,1,0.934,0.107,0,0,0,
101850,18:01:51,ALTITUDE_HOLD,0.1,0.09,0.09,0.034,1,0.943,0.106,0,0,0,
101950,18:01:51,ALTITUDE_HOLD,0.1,0.03,0.03,0.032,1,0.946,0.106,0,0,0,
102050,18:01:51,ALTITUDE_HOLD,0.102,0.01,0.01,0.032,1,0.947,0.106,0,0,0,
102150,18:01:51,ALTITUDE_HOLD,0.1,0.05,0.05,0.029,1,0.952,0.106,0,0,0,
102250,18:01:51,ALTITUDE_HOLD,0.1,0.01,0.01,0.028,1,0.953,0.106,0,0,0,
102350,18:01:51,ALTITUDE_HOLD,0.1,0.08,0.08,0.023,1,0.961,0.106,0,0,0,
102450,18:01:51,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.025,1,0.958,0.106,0,0,0,
102550,18:01:51,ALTITUDE_HOLD,0.1,0.1,0.1,0.019,1,0.968,0.106,0,0,0,
102650,18:01:52,ALTITUDE_HOLD,0.1,0.01,0.01,0.019,1,0.969,0.106,0,0,0,
102750,18:01:52,ALTITUDE_HOLD,0.1,0.07,0.07,0.014,1,0.976,0.105,0,0,0,
102850,18:01:52,ALTITUDE_HOLD,0.1,0.01,0.01,0.014,1,0.977,0.105,0,0,0,
102950,18:01:52,ALTITUDE_HOLD,0.1,0.06,0.06,0.01,1,0.983,0.105,0,0,0,
103050,18:01:52,ALTITUDE_HOLD,0.1,0.01,0.01,0.01,1,0.984,0.105,0,0,0,
103150,18:01:52,ALTITUDE_HOLD,0.1,0.09,0.09,0.004,1,0.993,0.104,0,0,0,
103250,18:01:52,ALTITUDE_HOLD,0.1,0.03,0.03,0.002,1,0.996,0.104,0,0,0,
103350,18:01:52,ALTITUDE_HOLD,0.1,0.04,0.04,0,1,1,0.103,0,0,0,
103450,18:01:52,ALTITUDE_HOLD,0.1,0.03,0.03,-0.002,1,1.003,0.099,0,0,0,
103550,18:01:52,ALTITUDE_HOLD,0.1,0.02,0.02,-0.003,1,1.005,0.095,0,0,0,
103650,18:01:53,ALTITUDE_HOLD,0.1,0.06,0.06,-0.007,1,1.011,0.085,0,0,0,
103750,18:01:53,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.006,1,1.01,0.086,0,0,0,
103850,18:01:53,ALTITUDE_HOLD,0.1,0.1,0.1,-0.012,1,1.02,0.069,0,0,0,
103950,18:01:53,ALTITUDE_HOLD,0.1,0,0,-0.012,1,1.02,0.067,0,0,0,
104050,18:01:53,ALTITUDE_HOLD,0.1,0.05,0.05,-0.015,1,1.025,0.058,0,0,0,
104150,18:01:53,ALTITUDE_HOLD,0.1,0.07,0.07,-0.019,1,1.032,0.044,0,0,0,
104250,18:01:53,ALTITUDE_HOLD,0.1,0,0,-0.019,1,1.032,0.041,0,0,0,
104350,18:01:53,ALTITUDE_HOLD,0.1,0.05,0.05,-0.022,1,1.037,0.03,0,0,0,
104450,18:01:53,ALTITUDE_HOLD,0.1,0.02,0.02,-0.023,1,1.039,0.024,0,0,0,
104550,18:01:53,ALTITUDE_HOLD,0.1,0.03,0.03,-0.025,1,1.042,0.016,0,0,0,
104650,18:01:54,ALTITUDE_HOLD,0.1,0.02,0.02,-0.026,1,1.044,0.009,0,0,0,
104750,18:01:54,ALTITUDE_HOLD,0.1,0.03,0.03,-0.028,1,1.047,0,0,0,0,
104850,18:01:54,ALTITUDE_HOLD,0.1,0.03,0.03,-0.03,1,1.05,-0.009,0,0,0,
104950,18:01:54,ALTITUDE_HOLD,0.1,0.05,0.05,-0.033,1,1.055,-0.021,0,0,0,
105050,18:01:54,ALTITUDE_HOLD,0.1,0.01,0.01,-0.034,1,1.056,-0.028,0,0,0,
105150,18:01:54,ALTITUDE_HOLD,0.1,0.03,0.03,-0.035,1,1.059,-0.038,0,0,0,
105250,18:01:54,ALTITUDE_HOLD,0.1,0.03,0.03,-0.037,1,1.062,-0.048,0,0,0,
105350,18:01:54,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.036,1,1.06,-0.05,0,0,0,
105450,18:01:54,ALTITUDE_HOLD,0.1,0.08,0.08,-0.041,1,1.068,-0.068,0,0,0,
105550,18:01:54,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.038,1,1.064,-0.068,0,0,0,
105650,18:01:55,ALTITUDE_HOLD,0.1,0.05,0.05,-0.041,1,1.069,-0.082,0,0,0,
105750,18:01:55,ALTITUDE_HOLD,0.1,0,0,-0.041,1,1.069,-0.088,0,0,0,
105850,18:01:55,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.04,1,1.067,-0.091,0,0,0,
105950,18:01:55,ALTITUDE_HOLD,0.1,0.06,0.06,-0.044,1,1.073,-0.107,0,0,0,
106050,18:01:55,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.043,1,1.071,-0.11,0,0,0,
106150,18:01:55,ALTITUDE_HOLD,0.1,0.05,0.05,-0.046,1,1.076,-0.124,0,0,0,
106250,18:01:55,ALTITUDE_HOLD,0.1,0.01,0.01,-0.046,1,1.077,-0.133,0,0,0,
106350,18:01:55,ALTITUDE_HOLD,0.1,0.01,0.01,-0.047,1,1.078,-0.141,0,0,0,
106450,18:01:55,ALTITUDE_HOLD,0.1,0,0,-0.047,1,1.078,-0.148,0,0,0,
106550,18:01:55,ALTITUDE_HOLD,0.1,0.01,0.01,-0.047,1,1.079,-0.157,0,0,0,
106650,18:01:56,ALTITUDE_HOLD,0.1,0.02,0.02,-0.049,1,1.081,-0.167,0,0,0,
106750,18:01:56,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.046,1,1.077,-0.168,0,0,0,
106850,18:01:56,ALTITUDE_HOLD,0.1,0.02,0.02,-0.047,1,1.079,-0.178,0,0,0,
106950,18:01:56,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.047,1,1.078,-0.184,0,0,0,
107050,18:01:56,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.045,1,1.075,-0.186,0,0,0,
107150,18:01:56,ALTITUDE_HOLD,0.1,0.03,0.03,-0.047,1,1.078,-0.198,0,0,0,
107250,18:01:56,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.046,1,1.077,-0.203,0,0,0,
107350,18:01:56,ALTITUDE_HOLD,0.1,0.01,0.01,-0.047,1,1.078,-0.212,0,0,0,
107450,18:01:56,ALTITUDE_HOLD,0.1,0,0,-0.047,1,1.078,-0.219,0,0,0,
107550,18:01:56,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.046,1,1.077,-0.224,0,0,0,
107650,18:01:57,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.046,1,1.076,-0.229,0,0,0,
107750,18:01:57,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.044,1,1.074,-0.233,0,0,0,
107850,18:01:57,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.044,1,1.073,-0.238,0,0,0,
107950,18:01:57,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.043,1,1.071,-0.242,0,0,0,
108050,18:01:57,ALTITUDE_HOLD,0.1,0.01,0.01,-0.043,1,1.072,-0.249,0,0,0,
108150,18:01:57,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.041,1,1.068,-0.25,0,0,0,
108250,18:01:57,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.04,1,1.067,-0.254,0,0,0,
108350,18:01:57,ALTITUDE_HOLD,0.1,0,0,-0.04,1,1.067,-0.26,0,0,0,
108450,18:01:57,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.038,1,1.063,-0.26,0,0,0,
108550,18:01:57,ALTITUDE_HOLD,0.102,-0.01,-0.01,-0.037,1,1.062,-0.264,0,0,0,
108650,18:01:58,ALTITUDE_HOLD,0.1,0.01,0.01,-0.038,1,1.063,-0.271,0,0,0,
108750,18:01:58,ALTITUDE_HOLD,0.1,-0.07,-0.07,-0.034,1,1.056,-0.266,0,0,0,
108850,18:01:58,ALTITUDE_HOLD,0.1,0.01,0.01,-0.034,1,1.057,-0.272,0,0,0,
108950,18:01:58,ALTITUDE_HOLD,0.1,-0.05,-0.05,-0.031,1,1.052,-0.27,0,0,0,
109050,18:01:58,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.029,1,1.049,-0.269,0,0,0,
109150,18:01:58,ALTITUDE_HOLD,0.1,0,0,-0.029,1,1.049,-0.274,0,0,0,
109250,18:01:58,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.027,1,1.045,-0.272,0,0,0,
109350,18:01:58,ALTITUDE_HOLD,0.1,0,0,-0.027,1,1.045,-0.276,0,0,0,
109450,18:01:58,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.025,1,1.041,-0.274,0,0,0,
109550,18:01:58,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.024,1,1.04,-0.276,0,0,0,
109650,18:01:59,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.02,1,1.034,-0.27,0,0,0,
109750,18:01:59,ALTITUDE_HOLD,0.1,-0.01,-0.01,-0.02,1,1.033,-0.271,0,0,0,
109850,18:01:59,ALTITUDE_HOLD,0.1,-0.06,-0.06,-0.016,1,1.027,-0.265,0,0,0,
109950,18:01:59,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.014,1,1.023,-0.261,0,0,0,
110050,18:01:59,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.013,1,1.021,-0.26,0,0,0,
110150,18:01:59,ALTITUDE_HOLD,0.1,-0.04,-0.04,-0.01,1,1.017,-0.255,0,0,0,
110250,18:01:59,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.008,1,1.014,-0.252,0,0,0,
110350,18:01:59,ALTITUDE_HOLD,0.1,-0.03,-0.03,-0.007,1,1.011,-0.248,0,0,0,
110450,18:01:59,ALTITUDE_HOLD,0.1,-0.07,-0.07,-0.002,1,1.004,-0.238,0,0,0,
110550,18:01:59,ALTITUDE_HOLD,0.1,-0.02,-0.02,-0.001,1,1.002,-0.235,0,0,0,
110650,18:02:00,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.002,1,0.997,-0.235,0,0,0,
110750,18:02:00,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.004,1,0.993,-0.235,0,0,0,
110850,18:02:00,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.006,1,0.99,-0.234,0,0,0,
110950,18:02:00,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.01,1,0.984,-0.234,0,0,0,
111050,18:02:00,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.011,1,0.981,-0.233,0,0,0,
111150,18:02:00,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.015,1,0.975,-0.233,0,0,0,
111250,18:02:00,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.017,1,0.971,-0.232,0,0,0,
111350,18:02:00,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.02,1,0.966,-0.231,0,0,0,
111450,18:02:00,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.023,1,0.961,-0.231,0,0,0,
111550,18:02:00,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.026,1,0.956,-0.23,0,0,0,
111650,18:02:01,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.029,1,0.952,-0.23,0,0,0,
111750,18:02:01,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.032,1,0.946,-0.229,0,0,0,
111850,18:02:01,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.034,1,0.944,-0.228,0,0,0,
111950,18:02:01,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.039,1,0.935,-0.227,0,0,0,
112050,18:02:01,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.04,1,0.933,-0.227,0,0,0,
112150,18:02:01,ALTITUDE_HOLD,0.1,-0.09,-0.09,0.046,1,0.924,-0.225,0,0,0,
112250,18:02:01,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.047,1,0.922,-0.225,0,0,0,
112350,18:02:01,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.051,1,0.915,-0.224,0,0,0,
112450,18:02:01,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.053,1,0.912,-0.223,0,0,0,
112550,18:02:01,ALTITUDE_HOLD,0.1,-0.08,-0.08,0.058,1,0.904,-0.222,0,0,0,
112650,18:02:02,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.06,1,0.9,-0.221,0,0,0,
112750,18:02:02,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.064,1,0.894,-0.22,0,0,0,
112850,18:02:02,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.067,1,0.888,-0.218,0,0,0,
112950,18:02:02,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.07,1,0.883,-0.217,0,0,0,
113050,18:02:02,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.074,1,0.876,-0.216,0,0,0,
