millis,time,mode,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,verticalThrust
85394,16:42:03,ALTITUDE_HOLD,0.000,0.012,0.557,1.500,0.571,-0.006,0.321,0.000,0.000,0.000
85494,16:42:03,ALTITUDE_HOLD,0.000,0.004,0.551,1.500,0.582,-0.002,0.326,0.000,0.000,0.000
85594,16:42:04,ALTITUDE_HOLD,0.000,0.013,0.544,1.500,0.593,0.002,0.321,0.000,0.000,0.000
85694,16:42:04,ALTITUDE_HOLD,0.000,0.006,0.537,1.500,0.605,0.006,0.325,0.000,0.000,0.000
85794,16:42:04,ALTITUDE_HOLD,0.000,0.008,0.530,1.500,0.616,0.010,0.323,0.000,0.000,0.000
85894,16:42:04,ALTITUDE_HOLD,0.000,0.008,0.524,1.500,0.627,0.014,0.323,0.000,0.000,0.000
85994,16:42:04,ALTITUDE_HOLD,0.000,0.010,0.517,1.500,0.639,0.018,0.322,0.000,0.000,0.000
86094,16:42:04,ALTITUDE_HOLD,0.000,0.004,0.511,1.500,0.649,0.022,0.326,0.000,0.000,0.000
86194,16:42:04,ALTITUDE_HOLD,0.000,0.016,0.501,1.500,0.665,0.025,0.316,0.000,0.000,0.000
86294,16:42:04,ALTITUDE_HOLD,0.000,0.004,0.495,1.500,0.675,0.029,0.324,0.000,0.000,0.000
86394,16:42:04,ALTITUDE_HOLD,0.000,0.012,0.485,1.500,0.691,0.032,0.316,0.000,0.000,0.000
86494,16:42:04,ALTITUDE_HOLD,0.000,0.008,0.478,1.500,0.704,0.036,0.318,0.000,0.000,0.000
86594,16:42:05,ALTITUDE_HOLD,0.000,0.011,0.469,1.500,0.718,0.039,0.314,0.000,0.000,0.000
86694,16:42:05,ALTITUDE_HOLD,0.000,0.010,0.460,1.500,0.733,0.043,0.313,0.000,0.000,0.000
86794,16:42:05,ALTITUDE_HOLD,0.000,0.004,0.452,1.500,0.746,0.046,0.315,0.000,0.000,0.000
86894,16:42:05,ALTITUDE_HOLD,0.000,0.008,0.443,1.500,0.761,0.049,0.310,0.000,0.000,0.000
86994,16:42:05,ALTITUDE_HOLD,0.000,0.023,0.434,1.500,0.777,0.053,0.299,0.000,0.000,0.000
87094,16:42:05,ALTITUDE_HOLD,0.000,0.005,0.427,1.500,0.789,0.056,0.308,0.000,0.000,0.000
87194,16:42:05,ALTITUDE_HOLD,0.000,0.011,0.416,1.500,0.807,0.058,0.301,0.000,0.000,0.000
87294,16:42:05,ALTITUDE_HOLD,0.000,0.006,0.409,1.500,0.819,0.061,0.303,0.000,0.000,0.000
87394,16:42:05,ALTITUDE_HOLD,0.000,0.009,0.397,1.500,0.838,0.064,0.297,0.000,0.000,0.000
87494,16:42:05,ALTITUDE_HOLD,0.000,0.006,0.390,1.500,0.850,0.067,0.298,0.000,0.000,0.000
87594,16:42:06,ALTITUDE_HOLD,0.000,0.014,0.379,1.500,0.868,0.070,0.289,0.000,0.000,0.000
87694,16:42:06,ALTITUDE_HOLD,0.000,0.003,0.371,1.500,0.882,0.072,0.293,0.000,0.000,0.000
87794,16:42:06,ALTITUDE_HOLD,0.000,0.016,0.359,1.500,0.901,0.075,0.281,0.000,0.000,0.000
87894,16:42:06,ALTITUDE_HOLD,0.000,0.005,0.351,1.500,0.915,0.077,0.285,0.000,0.000,0.000
87994,16:42:06,ALTITUDE_HOLD,0.000,0.023,0.340,1.500,0.933,0.080,0.270,0.000,0.000,0.000
88094,16:42:06,ALTITUDE_HOLD,0.000,0.009,0.330,1.500,0.950,0.082,0.275,0.000,0.000,0.000
88194,16:42:06,ALTITUDE_HOLD,0.000,0.004,0.321,1.500,0.965,0.084,0.274,0.000,0.000,0.000
88294,16:42:06,ALTITUDE_HOLD,0.000,0.031,0.308,1.500,0.986,0.086,0.253,0.000,0.000,0.000
88394,16:42:06,ALTITUDE_HOLD,0.000,0.035,0.299,1.500,1.001,0.088,0.247,0.000,0.000,0.000
88494,16:42:06,ALTITUDE_HOLD,0.000,0.009,0.289,1.500,1.018,0.090,0.258,0.000,0.000,0.000
88594,16:42:07,ALTITUDE_HOLD,0.000,0.022,0.276,1.500,1.040,0.092,0.244,0.000,0.000,0.000
88694,16:42:07,ALTITUDE_HOLD,0.000,-0.005,0.269,1.500,1.051,0.093,0.258,0.000,0.000,0.000
88794,16:42:07,ALTITUDE_HOLD,0.000,0.024,0.256,1.500,1.074,0.095,0.234,0.000,0.000,0.000
88894,16:42:07,ALTITUDE_HOLD,0.000,0.000,0.250,1.500,1.084,0.097,0.246,0.000,0.000,0.000
88994,16:42:07,ALTITUDE_HOLD,0.000,0.027,0.237,1.500,1.105,0.098,0.224,0.000,0.000,0.000
89094,16:42:07,ALTITUDE_HOLD,0.000,0.013,0.226,1.500,1.123,0.099,0.227,0.000,0.000,0.000
89194,16:42:07,ALTITUDE_HOLD,0.000,0.019,0.215,1.500,1.141,0.100,0.218,0.000,0.000,0.000
89294,16:42:07,ALTITUDE_HOLD,0.000,0.010,0.205,1.500,1.158,0.102,0.218,0.000,0.000,0.000
89394,16:42:07,ALTITUDE_HOLD,0.000,0.096,0.199,1.500,1.168,0.103,0.165,0.000,0.000,0.000
89494,16:42:07,ALTITUDE_HOLD,0.000,0.062,0.188,1.500,1.187,0.104,0.179,0.000,0.000,0.000
89594,16:42:08,ALTITUDE_HOLD,0.000,0.030,0.178,1.500,1.203,0.105,0.193,0.000,0.000,0.000
89694,16:42:08,ALTITUDE_HOLD,0.000,0.093,0.164,1.500,1.226,0.105,0.148,0.000,0.000,0.000
89794,16:42:08,ALTITUDE_HOLD,0.000,0.045,0.153,1.500,1.245,0.106,0.170,0.000,0.000,0.000
89894,16:42:08,ALTITUDE_HOLD,0.000,0.027,0.143,1.500,1.262,0.106,0.176,0.000,0.000,0.000
89994,16:42:08,ALTITUDE_HOLD,0.000,0.033,0.133,1.500,1.279,0.107,0.167,0.000,0.000,0.000
90094,16:42:08,ALTITUDE_HOLD,0.000,0.041,0.124,1.500,1.294,0.107,0.157,0.000,0.000,0.000
90194,16:42:08,ALTITUDE_HOLD,0.000,0.038,0.113,1.500,1.311,0.108,0.153,0.000,0.000,0.000
90294,16:42:08,ALTITUDE_HOLD,0.000,0.007,0.105,1.500,1.325,0.108,0.167,0.000,0.000,0.000
90394,16:42:08,ALTITUDE_HOLD,0.000,0.036,0.092,1.500,1.347,0.108,0.142,0.000,0.000,0.000
90494,16:42:08,ALTITUDE_HOLD,0.000,0.002,0.085,1.500,1.358,0.109,0.158,0.000,0.000,0.000
90594,16:42:09,ALTITUDE_HOLD,0.000,0.018,0.072,1.500,1.380,0.108,0.141,0.000,0.000,0.000
90694,16:42:09,ALTITUDE_HOLD,0.000,0.003,0.065,1.500,1.391,0.109,0.146,0.000,0.000,0.000
90794,16:42:09,ALTITUDE_HOLD,0.000,0.017,0.054,1.500,1.410,0.108,0.131,0.000,0.000,0.000
90894,16:42:09,ALTITUDE_HOLD,0.000,0.014,0.042,1.500,1.430,0.108,0.125,0.000,0.000,0.000
90994,16:42:09,ALTITUDE_HOLD,0.000,0.005,0.034,1.500,1.443,0.108,0.126,0.000,0.000,0.000
91094,16:42:09,ALTITUDE_HOLD,0.000,0.005,0.024,1.500,1.460,0.108,0.119,0.000,0.000,0.000
91194,16:42:09,ALTITUDE_HOLD,0.000,0.008,0.016,1.500,1.474,0.108,0.112,0.000,0.000,0.000
91294,16:42:09,ALTITUDE_HOLD,0.000,-0.003,0.010,1.500,1.483,0.107,0.115,0.000,0.000,0.000
91394,16:42:09,ALTITUDE_HOLD,0.000,0.018,-0.003,1.500,1.505,0.104,0.040,0.000,0.000,0.000
91494,16:42:09,ALTITUDE_HOLD,0.000,-0.005,-0.007,1.500,1.511,0.100,0.095,0.000,0.000,0.000
91594,16:42:10,ALTITUDE_HOLD,0.000,0.022,-0.019,1.500,1.531,0.094,-0.032,0.000,0.000,0.000
91694,16:42:10,ALTITUDE_HOLD,0.000,-0.002,-0.023,1.500,1.539,0.087,0.019,0.000,0.000,0.000
91794,16:42:10,ALTITUDE_HOLD,0.000,0.030,-0.034,1.500,1.557,0.078,-0.120,0.000,0.000,0.000
91894,16:42:10,ALTITUDE_HOLD,0.000,0.008,-0.041,1.500,1.568,0.066,-0.085,0.000,0.000,0.000
91994,16:42:10,ALTITUDE_HOLD,0.000,0.014,-0.053,1.500,1.588,0.052,-0.153,0.000,0.000,0.000
92094,16:42:10,ALTITUDE_HOLD,0.000,0.003,-0.058,1.500,1.596,0.040,-0.146,0.000,0.000,0.000
92194,16:42:10,ALTITUDE_HOLD,0.000,0.016,-0.069,1.500,1.615,0.025,-0.239,0.000,0.000,0.000
92294,16:42:10,ALTITUDE_HOLD,0.000,-0.001,-0.072,1.500,1.620,0.012,-0.208,0.000,0.000,0.000
92394,16:42:10,ALTITUDE_HOLD,0.000,0.037,-0.082,1.500,1.637,-0.002,-0.370,0.000,0.000,0.000
92494,16:42:10,ALTITUDE_HOLD,0.000,-0.034,-0.085,1.500,1.641,-0.010,-0.168,0.000,0.000,0.000
92594,16:42:11,ALTITUDE_HOLD,0.000,0.156,-0.100,1.500,1.667,-0.016,-0.811,0.000,0.000,0.000
92694,16:42:11,ALTITUDE_HOLD,0.000,-0.095,-0.097,1.500,1.661,-0.027,-0.032,0.000,0.000,0.000
92794,16:42:11,ALTITUDE_HOLD,0.000,0.159,-0.115,1.500,1.692,-0.033,-0.883,0.000,0.000,0.000
92894,16:42:11,ALTITUDE_HOLD,0.000,-0.008,-0.112,1.500,1.687,-0.051,-0.375,0.000,0.000,0.000
92994,16:42:11,ALTITUDE_HOLD,0.000,0.014,-0.120,1.500,1.700,-0.066,-0.481,0.000,0.000,0.000
93094,16:42:11,ALTITUDE_HOLD,0.000,0.004,-0.126,1.500,1.710,-0.089,-0.493,0.000,0.000,0.000
93194,16:42:11,ALTITUDE_HOLD,0.000,-0.016,-0.128,1.500,1.713,-0.105,-0.450,0.000,0.000,0.000
93294,16:42:11,ALTITUDE_HOLD,0.000,0.006,-0.134,1.500,1.724,-0.125,-0.559,0.000,0.000,0.000
93394,16:42:11,ALTITUDE_HOLD,0.000,0.004,-0.139,1.500,1.731,-0.145,-0.588,0.000,0.000,0.000
93494,16:42:11,ALTITUDE_HOLD,0.000,-0.011,-0.141,1.500,1.735,-0.164,-0.566,0.000,0.000,0.000
93594,16:42:12,ALTITUDE_HOLD,0.000,0.019,-0.149,1.500,1.748,-0.180,-0.700,0.000,0.000,0.000
93694,16:42:12,ALTITUDE_HOLD,0.000,-0.018,-0.147,1.500,1.745,-0.193,-0.594,0.000,0.000,0.000
93794,16:42:12,ALTITUDE_HOLD,0.000,0.012,-0.158,1.500,1.763,-0.207,-0.732,0.000,0.000,0.000
93894,16:42:12,ALTITUDE_HOLD,0.000,0.006,-0.158,1.500,1.763,-0.223,-0.730,0.000,0.000,0.000
93994,16:42:12,ALTITUDE_HOLD,0.000,0.014,-0.167,1.500,1.779,-0.241,-0.803,0.000,0.000,0.000
94094,16:42:12,ALTITUDE_HOLD,0.000,-0.004,-0.170,1.500,1.784,-0.260,-0.775,0.000,0.000,0.000
94194,16:42:12,ALTITUDE_HOLD,0.000,0.022,-0.177,1.500,1.795,-0.276,-0.893,0.000,0.000,0.000
94294,16:42:12,ALTITUDE_HOLD,0.000,-0.005,-0.176,1.500,1.793,-0.295,-0.825,0.000,0.000,0.000
94394,16:42:12,ALTITUDE_HOLD,0.000,0.016,-0.182,1.500,1.803,-0.311,-0.925,0.000,0.000,0.000
94494,16:42:12,ALTITUDE_HOLD,0.000,-0.017,-0.179,1.500,1.799,-0.324,-0.828,0.000,0.000,0.000
94594,16:42:13,ALTITUDE_HOLD,0.000,0.047,-0.191,1.500,1.818,-0.339,-1.000,0.000,0.000,0.000
94694,16:42:13,ALTITUDE_HOLD,0.000,-0.096,-0.186,1.500,1.810,-0.341,-0.622,0.000,0.000,0.000
94794,16:42:13,ALTITUDE_HOLD,0.000,0.028,-0.195,1.500,1.825,-0.346,-1.000,0.000,0.000,0.000
94894,16:42:13,ALTITUDE_HOLD,0.000,-0.008,-0.193,1.500,1.822,-0.354,-0.927,0.000,0.000,0.000
94994,16:42:13,ALTITUDE_HOLD,0.000,0.012,-0.201,1.500,1.835,-0.367,-1.000,0.000,0.000,0.000
95094,16:42:13,ALTITUDE_HOLD,0.000,-0.009,-0.199,1.500,1.831,-0.370,-0.959,0.000,0.000,0.000
95194,16:42:13,ALTITUDE_HOLD,0.000,0.036,-0.206,1.500,1.844,-0.385,-1.000,0.000,0.000,0.000
95294,16:42:13,ALTITUDE_HOLD,0.000,-0.008,-0.202,1.500,1.836,-0.390,-0.988,0.000,0.000,0.000
95394,16:42:13,ALTITUDE_HOLD,0.000,-0.000,-0.203,1.500,1.839,-0.401,-1.000,0.000,0.000,0.000
95494,16:42:13,ALTITUDE_HOLD,0.000,0.009,-0.208,1.500,1.846,-0.404,-1.000,0.000,0.000,0.000
95594,16:42:14,ALTITUDE_HOLD,0.000,-0.030,-0.203,1.500,1.839,-0.403,-0.939,0.000,0.000,0.000
95694,16:42:14,ALTITUDE_HOLD,0.000,0.005,-0.209,1.500,1.849,-0.415,-1.000,0.000,0.000,0.000
95794,16:42:14,ALTITUDE_HOLD,0.000,0.021,-0.210,1.500,1.850,-0.416,-1.000,0.000,0.000,0.000
95897,16:42:14,ALTITUDE_HOLD,0.000,0.004,-0.211,1.500,1.845,-0.419,-1.000,0.000,0.000,0.000
95997,16:42:14,ALTITUDE_HOLD,0.000,0.240,-0.214,1.500,1.856,-0.429,-1.000,0.000,0.000,0.000
96097,16:42:14,ALTITUDE_HOLD,0.000,-0.182,-0.212,1.500,1.853,-0.431,-0.523,0.000,0.000,0.000
96197,16:42:14,ALTITUDE_HOLD,0.000,0.267,-0.220,1.500,1.866,-0.435,-1.000,0.000,0.000,0.000
96298,16:42:14,ALTITUDE_HOLD,0.000,0.002,-0.220,1.500,1.859,-0.435,-1.000,0.000,0.000,0.000
96398,16:42:14,ALTITUDE_HOLD,0.000,0.500,-0.224,1.500,1.874,-0.442,-1.000,0.000,0.000,0.000
96498,16:42:14,ALTITUDE_HOLD,0.000,-0.189,-0.219,1.500,1.865,-0.442,-0.535,0.000,0.000,0.000
96598,16:42:15,ALTITUDE_HOLD,0.000,0.055,-0.221,1.500,1.868,-0.446,-1.000,0.000,0.000,0.000
96698,16:42:15,ALTITUDE_HOLD,0.000,-0.054,-0.219,1.500,1.865,-0.450,-0.962,0.000,0.000,0.000
96798,16:42:15,ALTITUDE_HOLD,0.000,0.054,-0.218,1.500,1.863,-0.462,-1.000,0.000,0.000,0.000
96898,16:42:15,ALTITUDE_HOLD,0.000,-0.027,-0.214,1.500,1.857,-0.465,-1.000,0.000,0.000,0.000
96998,16:42:15,ALTITUDE_HOLD,0.000,0.061,-0.217,1.500,1.861,-0.467,-1.000,0.000,0.000,0.000
97098,16:42:15,ALTITUDE_HOLD,0.000,-0.022,-0.213,1.500,1.855,-0.471,-1.000,0.000,0.000,0.000
97198,16:42:15,ALTITUDE_HOLD,0.000,-0.023,-0.212,1.500,1.854,-0.474,-1.000,0.000,0.000,0.000
97298,16:42:15,ALTITUDE_HOLD,0.000,-0.048,-0.211,1.500,1.852,-0.477,-0.984,0.000,0.000,0.000
97398,16:42:15,ALTITUDE_HOLD,0.000,0.027,-0.212,1.500,1.853,-0.479,-1.000,0.000,0.000,0.000
97498,16:42:15,ALTITUDE_HOLD,0.000,-0.056,-0.205,1.500,1.842,-0.481,-0.944,0.000,0.000,0.000
97598,16:42:16,ALTITUDE_HOLD,0.000,0.086,-0.210,1.500,1.850,-0.488,-1.000,0.000,0.000,0.000
97698,16:42:16,ALTITUDE_HOLD,0.000,-0.095,-0.202,1.500,1.837,-0.486,-0.818,0.000,0.000,0.000
97798,16:42:16,ALTITUDE_HOLD,0.000,0.025,-0.206,1.500,1.844,-0.492,-1.000,0.000,0.000,0.000
97898,16:42:16,ALTITUDE_HOLD,0.000,-0.064,-0.200,1.500,1.834,-0.491,-0.914,0.000,0.000,0.000
97998,16:42:16,ALTITUDE_HOLD,0.000,0.019,-0.205,1.500,1.842,-0.498,-1.000,0.000,0.000,0.000
98098,16:42:16,ALTITUDE_HOLD,0.000,-0.005,-0.201,1.500,1.835,-0.501,-1.000,0.000,0.000,0.000
98198,16:42:16,ALTITUDE_HOLD,0.000,0.003,-0.200,1.500,1.833,-0.503,-1.000,0.000,0.000,0.000
98298,16:42:16,ALTITUDE_HOLD,0.000,-0.006,-0.196,1.500,1.827,-0.506,-1.000,0.000,0.000,0.000
98398,16:42:16,ALTITUDE_HOLD,0.000,0.042,-0.200,1.500,1.833,-0.507,-1.000,0.000,0.000,0.000
98498,16:42:16,ALTITUDE_HOLD,0.000,-0.042,-0.187,1.500,1.811,-0.505,-0.953,0.000,0.000,0.000
98598,16:42:17,ALTITUDE_HOLD,0.000,0.016,-0.193,1.500,1.822,-0.507,-1.000,0.000,0.000,0.000
98698,16:42:17,ALTITUDE_HOLD,0.000,-0.050,-0.181,1.500,1.801,-0.502,-0.908,0.000,0.000,0.000
98798,16:42:17,ALTITUDE_HOLD,0.000,0.011,-0.183,1.500,1.805,-0.505,-1.000,0.000,0.000,0.000
98898,16:42:17,ALTITUDE_HOLD,0.000,-0.010,-0.178,1.500,1.797,-0.509,-1.000,0.000,0.000,0.000
98998,16:42:17,ALTITUDE_HOLD,0.000,0.005,-0.177,1.500,1.795,-0.511,-1.000,0.000,0.000,0.000
99098,16:42:17,ALTITUDE_HOLD,0.000,-0.010,-0.172,1.500,1.787,-0.513,-1.000,0.000,0.000,0.000
99198,16:42:17,ALTITUDE_HOLD,0.000,0.001,-0.172,1.500,1.786,-0.516,-1.000,0.000,0.000,0.000
99298,16:42:17,ALTITUDE_HOLD,0.000,-0.002,-0.169,1.500,1.781,-0.519,-1.000,0.000,0.000,0.000
99398,16:42:17,ALTITUDE_HOLD,0.000,-0.019,-0.165,1.500,1.775,-0.521,-0.974,0.000,0.000,0.000
99498,16:42:17,ALTITUDE_HOLD,0.000,0.015,-0.166,1.500,1.777,-0.528,-1.000,0.000,0.000,0.000
99598,16:42:18,ALTITUDE_HOLD,0.000,-0.021,-0.158,1.500,1.763,-0.529,-0.953,0.000,0.000,0.000
99698,16:42:18,ALTITUDE_HOLD,0.000,0.047,-0.159,1.500,1.765,-0.542,-1.000,0.000,0.000,0.000
99798,16:42:18,ALTITUDE_HOLD,0.000,-0.062,-0.148,1.500,1.746,-0.542,-0.806,0.000,0.000,0.000
99898,16:42:18,ALTITUDE_HOLD,0.000,0.024,-0.146,1.500,1.743,-0.546,-1.000,0.000,0.000,0.000
99998,16:42:18,ALTITUDE_HOLD,0.000,-0.050,-0.138,1.500,1.730,-0.554,-0.827,0.000,0.000,0.000
100098,16:42:18,ALTITUDE_HOLD,0.000,-0.024,-0.133,1.500,1.721,-0.565,-0.903,0.000,0.000,0.000
100198,16:42:18,ALTITUDE_HOLD,0.000,-0.018,-0.128,1.500,1.713,-0.575,-0.917,0.000,0.000,0.000
100298,16:42:18,ALTITUDE_HOLD,0.000,-0.011,-0.124,1.500,1.707,-0.590,-0.942,0.000,0.000,0.000
100398,16:42:18,ALTITUDE_HOLD,0.000,-0.013,-0.119,1.500,1.698,-0.596,-0.924,0.000,0.000,0.000
100498,16:42:18,ALTITUDE_HOLD,0.000,0.004,-0.118,1.500,1.696,-0.601,-0.978,0.000,0.000,0.000
100598,16:42:19,ALTITUDE_HOLD,0.000,-0.002,-0.114,1.500,1.690,-0.614,-0.963,0.000,0.000,0.000
100698,16:42:19,ALTITUDE_HOLD,0.000,-0.020,-0.109,1.500,1.681,-0.625,-0.901,0.000,0.000,0.000
100798,16:42:19,ALTITUDE_HOLD,0.000,0.012,-0.111,1.500,1.685,-0.628,-1.000,0.000,0.000,0.000
100898,16:42:19,ALTITUDE_HOLD,0.000,-0.025,-0.100,1.500,1.666,-0.621,-0.851,0.000,0.000,0.000
100998,16:42:19,ALTITUDE_HOLD,0.000,0.010,-0.100,1.500,1.667,-0.622,-0.963,0.000,0.000,0.000
101098,16:42:19,ALTITUDE_HOLD,0.000,-0.028,-0.091,1.500,1.651,-0.627,-0.820,0.000,0.000,0.000
101198,16:42:19,ALTITUDE_HOLD,0.000,-0.007,-0.087,1.500,1.645,-0.632,-0.879,0.000,0.000,0.000
101298,16:42:19,ALTITUDE_HOLD,0.000,0.002,-0.083,1.500,1.639,-0.641,-0.904,0.000,0.000,0.000
101398,16:42:19,ALTITUDE_HOLD,0.000,-0.032,-0.076,1.500,1.626,-0.645,-0.780,0.000,0.000,0.000
101498,16:42:19,ALTITUDE_HOLD,0.000,-0.004,-0.071,1.500,1.619,-0.650,-0.860,0.000,0.000,0.000
101598,16:42:20,ALTITUDE_HOLD,0.000,0.005,-0.068,1.500,1.614,-0.654,-0.881,0.000,0.000,0.000
101698,16:42:20,ALTITUDE_HOLD,0.000,-0.012,-0.057,1.500,1.595,-0.653,-0.793,0.000,0.000,0.000
101798,16:42:20,ALTITUDE_HOLD,0.000,0.040,-0.060,1.500,1.600,-0.652,-0.961,0.000,0.000,0.000
101898,16:42:20,ALTITUDE_HOLD,0.000,-0.022,-0.047,1.500,1.578,-0.648,-0.725,0.000,0.000,0.000
101998,16:42:20,ALTITUDE_HOLD,0.000,0.004,-0.046,1.500,1.577,-0.650,-0.805,0.000,0.000,0.000
102098,16:42:20,ALTITUDE_HOLD,0.000,-0.016,-0.039,1.500,1.565,-0.650,-0.722,0.000,0.000,0.000
102198,16:42:20,ALTITUDE_HOLD,0.000,0.004,-0.035,1.500,1.559,-0.650,-0.771,0.000,0.000,0.000
102301,16:42:20,SAFETY,0.000,0.004,-0.035,1.500,1.556,-0.650,-0.771,0.000,0.000,0.000
102401,16:42:20,SAFETY,0.000,0.004,-0.035,1.500,1.533,-0.650,-0.771,0.000,0.000,0.000
102501,16:42:20,SAFETY,0.000,0.004,-0.035,1.500,1.533,-0.650,-0.771,0.000,0.000,0.000
102601,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.506,-0.650,-0.771,0.000,0.000,0.000
102701,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.505,-0.650,-0.771,0.000,0.000,0.000
102801,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.488,-0.650,-0.771,0.000,0.000,0.000
102901,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.487,-0.650,-0.771,0.000,0.000,0.000
103001,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.470,-0.650,-0.771,0.000,0.000,0.000
103101,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.467,-0.650,-0.771,0.000,0.000,0.000
103201,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.449,-0.650,-0.771,0.000,0.000,0.000
103301,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.437,-0.650,-0.771,0.000,0.000,0.000
103401,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.425,-0.650,-0.771,0.000,0.000,0.000
103501,16:42:21,SAFETY,0.000,0.004,-0.035,1.500,1.415,-0.650,-0.771,0.000,0.000,0.000
103601,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.405,-0.650,-0.771,0.000,0.000,0.000
103701,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.397,-0.650,-0.771,0.000,0.000,0.000
103801,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.383,-0.650,-0.771,0.000,0.000,0.000
103901,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.378,-0.650,-0.771,0.000,0.000,0.000
104001,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.360,-0.650,-0.771,0.000,0.000,0.000
104101,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.361,-0.650,-0.771,0.000,0.000,0.000
104201,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.338,-0.650,-0.771,0.000,0.000,0.000
104301,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.334,-0.650,-0.771,0.000,0.000,0.000
104401,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.331,-0.650,-0.771,0.000,0.000,0.000
104501,16:42:22,SAFETY,0.000,0.004,-0.035,1.500,1.313,-0.650,-0.771,0.000,0.000,0.000
104601,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.296,-0.650,-0.771,0.000,0.000,0.000
104701,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.289,-0.650,-0.771,0.000,0.000,0.000
104801,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.272,-0.650,-0.771,0.000,0.000,0.000
104901,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.271,-0.650,-0.771,0.000,0.000,0.000
105001,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.253,-0.650,-0.771,0.000,0.000,0.000
105101,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.250,-0.650,-0.771,0.000,0.000,0.000
105201,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.245,-0.650,-0.771,0.000,0.000,0.000
105301,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.226,-0.650,-0.771,0.000,0.000,0.000
105401,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.216,-0.650,-0.771,0.000,0.000,0.000
105501,16:42:23,SAFETY,0.000,0.004,-0.035,1.500,1.203,-0.650,-0.771,0.000,0.000,0.000
105601,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.189,-0.650,-0.771,0.000,0.000,0.000
105701,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.178,-0.650,-0.771,0.000,0.000,0.000
105801,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.166,-0.650,-0.771,0.000,0.000,0.000
105901,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.157,-0.650,-0.771,0.000,0.000,0.000
106001,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.150,-0.650,-0.771,0.000,0.000,0.000
106101,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.138,-0.650,-0.771,0.000,0.000,0.000
106201,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.128,-0.650,-0.771,0.000,0.000,0.000
106301,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.114,-0.650,-0.771,0.000,0.000,0.000
106401,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.102,-0.650,-0.771,0.000,0.000,0.000
106501,16:42:24,SAFETY,0.000,0.004,-0.035,1.500,1.091,-0.650,-0.771,0.000,0.000,0.000
106601,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.080,-0.650,-0.771,0.000,0.000,0.000
106701,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.070,-0.650,-0.771,0.000,0.000,0.000
106801,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.061,-0.650,-0.771,0.000,0.000,0.000
106901,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.053,-0.650,-0.771,0.000,0.000,0.000
107001,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.042,-0.650,-0.771,0.000,0.000,0.000
107101,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.031,-0.650,-0.771,0.000,0.000,0.000
107201,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.020,-0.650,-0.771,0.000,0.000,0.000
107301,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,1.009,-0.650,-0.771,0.000,0.000,0.000
107401,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,0.999,-0.650,-0.771,0.000,0.000,0.000
107501,16:42:25,SAFETY,0.000,0.004,-0.035,1.500,0.988,-0.650,-0.771,0.000,0.000,0.000
