millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,tof_alt,leftThrust,rightThrust,verticalThrust
88168,10:33:37,ALTITUDE_HOLD,8.35,97.2,0.1000,0.0000,-0.0302,0.0468,1.5000,1.4220,1.2716,0.1887,1.4220,0.0000,0.0000,0.0000
88272,10:33:37,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0400,-0.0367,0.0492,1.5000,1.4180,1.2802,0.1968,1.4100,0.0000,0.0000,0.0000
88372,10:33:37,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.1200,-0.0922,0.0564,1.5000,1.4060,1.2951,0.2484,1.4030,0.0000,0.0000,0.0000
88472,10:33:37,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0500,-0.0641,0.0594,1.5000,1.4010,1.3074,0.2295,1.3980,0.0000,0.0000,0.0000
88572,10:33:38,ALTITUDE_HOLD,8.31,95.1,0.1000,-0.0700,-0.0680,0.0636,1.5000,1.3940,1.3206,0.2374,1.3940,0.0000,0.0000,0.0000
88673,10:33:38,ALTITUDE_HOLD,8.31,95.1,0.1000,-0.0200,-0.0360,0.0648,1.5000,1.3920,1.3306,0.2137,1.3840,0.0000,0.0000,0.0000
88773,10:33:38,ALTITUDE_HOLD,8.31,95.1,0.1000,-0.1300,-0.0987,0.0726,1.5000,1.3790,1.3478,0.2718,1.3860,0.0000,0.0000,0.0000
88873,10:33:38,ALTITUDE_HOLD,8.31,95.1,0.1000,0.0200,-0.0196,0.0714,1.5000,1.3810,1.3569,0.2085,1.3670,0.0000,0.0000,0.0000
88973,10:33:38,ALTITUDE_HOLD,8.31,95.1,0.1000,-0.1900,-0.1332,0.0828,1.5000,1.3620,1.3785,0.3106,1.3720,0.0000,0.0000,0.0000
89073,10:33:38,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0600,-0.0044,0.0792,1.5000,1.3680,1.3868,0.2056,1.3550,0.0000,0.0000,0.0000
89173,10:33:38,ALTITUDE_HOLD,8.33,96.0,0.1040,-0.0481,-0.0339,0.0822,1.5000,1.3630,1.3989,0.2328,1.3630,0.0000,0.0000,0.0000
89273,10:33:38,ALTITUDE_HOLD,8.33,96.0,0.1000,-0.1700,-0.1246,0.0924,1.5000,1.3460,1.4206,0.3157,1.3460,0.0000,0.0000,0.0000
89373,10:33:38,ALTITUDE_HOLD,8.33,96.0,0.1010,0.0594,-0.0015,0.0888,1.5000,1.3520,1.4297,0.2152,1.3520,0.0000,0.0000,0.0000
89473,10:33:38,ALTITUDE_HOLD,8.33,96.0,0.1000,-0.1400,-0.0938,0.0972,1.5000,1.3380,1.4488,0.2977,1.3380,0.0000,0.0000,0.0000
89573,10:33:39,ALTITUDE_HOLD,8.37,98.3,0.1000,0.0300,-0.0113,0.0954,1.5000,1.3410,1.4595,0.2313,1.3410,0.0000,0.0000,0.0000
89673,10:33:39,ALTITUDE_HOLD,8.37,98.3,0.1020,-0.0882,-0.0629,0.1008,1.5000,1.3320,1.4762,0.2786,1.3320,0.0000,0.0000,0.0000
89773,10:33:39,ALTITUDE_HOLD,8.37,98.3,0.1000,-0.0600,-0.0610,0.1044,1.5000,1.3260,1.4927,0.2816,1.3260,0.0000,0.0000,0.0000
89873,10:33:39,ALTITUDE_HOLD,8.37,98.3,0.1000,-0.0200,-0.0337,0.1056,1.5000,1.3240,1.5067,0.2621,1.3240,0.0000,0.0000,0.0000
89973,10:33:39,ALTITUDE_HOLD,8.37,98.3,0.1000,-0.0300,-0.0312,0.1074,1.5000,1.3210,1.5205,0.2629,1.3210,0.0000,0.0000,0.0000
90073,10:33:39,ALTITUDE_HOLD,7.90,72.3,0.1000,-0.1000,-0.0771,0.1134,1.5000,1.3110,1.5396,0.3063,1.3110,0.0000,0.0000,0.0000
90173,10:33:39,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0400,0.0010,0.1110,1.5000,1.3150,1.5506,0.2431,1.3150,0.0000,0.0000,0.0000
90273,10:33:39,ALTITUDE_HOLD,7.90,72.3,0.1000,-0.1500,-0.0997,0.1200,1.5000,1.3000,1.5725,0.3330,1.3000,0.0000,0.0000,0.0000
90373,10:33:39,ALTITUDE_HOLD,7.90,72.3,0.1000,0.0100,-0.0266,0.1194,1.5000,1.3010,1.5871,0.2755,1.3010,0.0000,0.0000,0.0000
90473,10:33:39,ALTITUDE_HOLD,7.90,72.3,0.1000,-0.0800,-0.0622,0.1242,1.5000,1.2930,1.6058,0.3097,1.2930,0.0000,0.0000,0.0000
90573,10:33:40,ALTITUDE_HOLD,7.96,75.7,0.1000,0.0200,-0.0074,0.1230,1.5000,1.2950,1.6188,0.2662,1.2950,0.0000,0.0000,0.0000
90673,10:33:40,ALTITUDE_HOLD,7.96,75.7,0.1000,-0.0500,-0.0358,0.1260,1.5000,1.2900,1.6350,0.2929,1.2900,0.0000,0.0000,0.0000
90773,10:33:40,ALTITUDE_HOLD,7.96,75.7,0.1000,0.0100,-0.0053,0.1254,1.5000,1.2910,1.6481,0.2693,1.2910,0.0000,0.0000,0.0000
90873,10:33:40,ALTITUDE_HOLD,7.96,75.7,0.1000,-0.0300,-0.0218,0.1272,1.5000,1.2880,1.6630,0.2855,1.2880,0.0000,0.0000,0.0000
90973,10:33:40,ALTITUDE_HOLD,7.96,75.7,0.1000,-0.0700,-0.0539,0.1314,1.5000,1.2810,1.6815,0.3164,1.2810,0.0000,0.0000,0.0000
91073,10:33:40,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0300,-0.0380,0.1332,1.5000,1.2780,1.6986,0.3068,1.2780,0.0000,0.0000,0.0000
91173,10:33:40,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0200,-0.0260,0.1344,1.5000,1.2760,1.7146,0.2998,1.2760,0.0000,0.0000,0.0000
91273,10:33:40,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0500,-0.0420,0.1374,1.5000,1.2710,1.7326,0.3168,1.2710,0.0000,0.0000,0.0000
91373,10:33:40,ALTITUDE_HOLD,8.35,97.2,0.1000,0.0200,-0.0007,0.1362,1.5000,1.2730,1.7463,0.2841,1.2730,0.0000,0.0000,0.0000
91473,10:33:40,ALTITUDE_HOLD,8.35,97.2,0.1000,-0.0200,-0.0136,0.1374,1.5000,1.2710,1.7614,0.2969,1.2710,0.0000,0.0000,0.0000
91573,10:33:41,ALTITUDE_HOLD,8.38,99.2,0.1000,-0.0100,-0.0112,0.1380,1.5000,1.2700,1.7763,0.2970,1.2700,0.0000,0.0000,0.0000
91673,10:33:41,ALTITUDE_HOLD,8.38,99.2,0.1000,-0.0100,-0.0104,0.1386,1.5000,1.2690,1.7912,0.2983,1.2690,0.0000,0.0000,0.0000
91773,10:33:41,ALTITUDE_HOLD,8.38,99.2,0.1000,-0.0500,-0.0368,0.1416,1.5000,1.2640,1.8090,0.3236,1.2640,0.0000,0.0000,0.0000
91873,10:33:41,ALTITUDE_HOLD,8.38,99.2,0.1000,-0.0700,-0.0589,0.1458,1.5000,1.2570,1.8295,0.3467,1.2570,0.0000,0.0000,0.0000
91973,10:33:41,ALTITUDE_HOLD,8.38,99.2,0.1000,0.0200,-0.0063,0.1446,1.5000,1.2590,1.8446,0.3052,1.2590,0.0000,0.0000,0.0000
92073,10:33:41,ALTITUDE_HOLD,8.33,96.3,0.1000,-0.0500,-0.0354,0.1476,1.5000,1.2540,1.8629,0.3327,1.2540,0.0000,0.0000,0.0000
92173,10:33:41,ALTITUDE_HOLD,8.33,96.3,0.1000,0.0200,0.0015,0.1464,1.5000,1.2560,1.8774,0.3036,1.2560,0.0000,0.0000,0.0000
92273,10:33:41,ALTITUDE_HOLD,8.33,96.3,0.1000,0.0100,0.0072,0.1458,1.5000,1.2570,1.8912,0.3000,1.2570,0.0000,0.0000,0.0000
92373,10:33:41,ALTITUDE_HOLD,8.33,96.3,0.1000,-0.0500,-0.0309,0.1488,1.5000,1.2520,1.9092,0.3347,1.2520,0.0000,0.0000,0.0000
92473,10:33:41,ALTITUDE_HOLD,8.33,96.3,0.1000,0.0300,0.0097,0.1470,1.5000,1.2550,1.9230,0.3021,1.2550,0.0000,0.0000,0.0000
92573,10:33:42,ALTITUDE_HOLD,7.93,73.9,0.1000,-0.0300,-0.0168,0.1488,1.5000,1.2520,1.9395,0.3264,1.2520,0.0000,0.0000,0.0000
92673,10:33:42,ALTITUDE_HOLD,7.93,73.9,0.1000,0.0100,0.0011,0.1482,1.5000,1.2530,1.9542,0.3131,1.2530,0.0000,0.0000,0.0000
92773,10:33:42,ALTITUDE_HOLD,7.93,73.9,0.1000,-0.0100,-0.0063,0.1488,1.5000,1.2520,1.9697,0.3211,1.2520,0.0000,0.0000,0.0000
92873,10:33:42,ALTITUDE_HOLD,7.93,73.9,0.1000,0.0200,0.0112,0.1476,1.5000,1.2540,1.9834,0.3074,1.2540,0.0000,0.0000,0.0000
92973,10:33:42,ALTITUDE_HOLD,7.93,73.9,0.1000,-0.0300,-0.0163,0.1494,1.5000,1.2510,1.9999,0.3325,1.2510,0.0000,0.0000,0.0000
93073,10:33:42,ALTITUDE_HOLD,7.95,74.8,0.1000,0.0300,0.0146,0.1476,1.5000,1.2540,2.0132,0.3077,1.2540,0.0000,0.0000,0.0000
93173,10:33:42,ALTITUDE_HOLD,7.95,74.8,0.1000,-0.0400,-0.0218,0.1500,1.5000,1.2500,2.0304,0.3405,1.2500,0.0000,0.0000,0.0000
93273,10:33:42,ALTITUDE_HOLD,7.95,74.8,0.1000,-0.0100,-0.0139,0.1506,1.5000,1.2490,2.0469,0.3363,1.2490,0.0000,0.0000,0.0000
93373,10:33:42,ALTITUDE_HOLD,7.95,74.8,0.1000,0.0300,0.0154,0.1488,1.5000,1.2520,2.0602,0.3128,1.2520,0.0000,0.0000,0.0000
93473,10:33:42,ALTITUDE_HOLD,7.95,74.8,0.1000,-0.0300,-0.0149,0.1506,1.5000,1.2490,2.0768,0.3401,1.2490,0.0000,0.0000,0.0000
93573,10:33:43,ALTITUDE_HOLD,8.37,98.5,0.1000,0.0600,0.0350,0.1470,1.5000,1.2550,2.0880,0.2984,1.2550,0.0000,0.0000,0.0000
93673,10:33:43,ALTITUDE_HOLD,8.37,98.5,0.1000,0.0100,0.0183,0.1464,1.5000,1.2560,2.1008,0.3125,1.2560,0.0000,0.0000,0.0000
93773,10:33:43,ALTITUDE_HOLD,8.37,98.5,0.1000,-0.0200,-0.0072,0.1476,1.5000,1.2540,2.1162,0.3355,1.2540,0.0000,0.0000,0.0000
93873,10:33:43,ALTITUDE_HOLD,8.37,98.5,0.1000,0.0000,-0.0024,0.1476,1.5000,1.2540,2.1312,0.3331,1.2540,0.0000,0.0000,0.0000
93973,10:33:43,ALTITUDE_HOLD,8.37,98.5,0.1000,0.0200,0.0125,0.1464,1.5000,1.2560,2.1446,0.3216,1.2560,0.0000,0.0000,0.0000
94073,10:33:43,ALTITUDE_HOLD,8.30,94.5,0.1000,-0.0200,-0.0092,0.1476,1.5000,1.2540,2.1603,0.3414,1.2540,0.0000,0.0000,0.0000
94173,10:33:43,ALTITUDE_HOLD,8.30,94.5,0.1000,0.0400,0.0236,0.1452,1.5000,1.2580,2.1725,0.3145,1.2580,0.0000,0.0000,0.0000
94273,10:33:43,ALTITUDE_HOLD,8.30,94.5,0.1000,0.0100,0.0145,0.1446,1.5000,1.2590,2.1855,0.3226,1.2590,0.0000,0.0000,0.0000
94373,10:33:43,ALTITUDE_HOLD,8.30,94.5,0.1000,0.0400,0.0315,0.1422,1.5000,1.2630,2.1965,0.3082,1.2630,0.0000,0.0000,0.0000
94473,10:33:43,ALTITUDE_HOLD,8.30,94.5,0.1000,-0.0100,0.0038,0.1428,1.5000,1.2620,2.2104,0.3322,1.2620,0.0000,0.0000,0.0000
94573,10:33:44,ALTITUDE_HOLD,8.27,92.7,0.1000,-0.0100,-0.0054,0.1434,1.5000,1.2610,2.2253,0.3416,1.2610,0.0000,0.0000,0.0000
94673,10:33:44,ALTITUDE_HOLD,8.27,92.7,0.1000,0.0600,0.0382,0.1398,1.5000,1.2670,2.2355,0.3048,1.2670,0.0000,0.0000,0.0000
94773,10:33:44,ALTITUDE_HOLD,8.27,92.7,0.1000,-0.0100,0.0061,0.1404,1.5000,1.2660,2.2489,0.3324,1.2660,0.0000,0.0000,0.0000
94873,10:33:44,ALTITUDE_HOLD,8.27,92.7,0.1000,0.0400,0.0287,0.1380,1.5000,1.2700,2.2598,0.3134,1.2700,0.0000,0.0000,0.0000
94973,10:33:44,ALTITUDE_HOLD,8.27,92.7,0.1000,0.0200,0.0229,0.1368,1.5000,1.2720,2.2712,0.3182,1.2720,0.0000,0.0000,0.0000
95073,10:33:44,ALTITUDE_HOLD,8.17,87.1,0.1000,0.0100,0.0143,0.1362,1.5000,1.2730,2.2834,0.3259,1.2730,0.0000,0.0000,0.0000
95173,10:33:44,ALTITUDE_HOLD,8.17,87.1,0.1000,0.0600,0.0448,0.1326,1.5000,1.2790,2.2922,0.2995,1.2790,0.0000,0.0000,0.0000
95273,10:33:44,ALTITUDE_HOLD,8.17,87.1,0.1000,0.0200,0.0283,0.1314,1.5000,1.2810,2.3025,0.3128,1.2810,0.0000,0.0000,0.0000
95373,10:33:44,ALTITUDE_HOLD,8.17,87.1,0.1000,0.0400,0.0361,0.1290,1.5000,1.2850,2.3118,0.3055,1.2850,0.0000,0.0000,0.0000
95473,10:33:44,ALTITUDE_HOLD,8.17,87.1,0.1000,0.0300,0.0320,0.1272,1.5000,1.2880,2.3213,0.3083,1.2880,0.0000,0.0000,0.0000
95573,10:33:45,ALTITUDE_HOLD,8.39,99.4,0.1000,0.0400,0.0373,0.1248,1.5000,1.2920,2.3301,0.3030,1.2920,0.0000,0.0000,0.0000
95673,10:33:45,ALTITUDE_HOLD,8.39,99.4,0.1000,0.0100,0.0191,0.1242,1.5000,1.2930,2.3406,0.3181,1.2930,0.0000,0.0000,0.0000
95773,10:33:45,ALTITUDE_HOLD,8.39,99.4,0.1000,0.0800,0.0597,0.1194,1.5000,1.3010,2.3466,0.2824,1.3010,0.0000,0.0000,0.0000
95873,10:33:45,ALTITUDE_HOLD,8.39,99.4,0.1000,0.0200,0.0332,0.1182,1.5000,1.3030,2.3550,0.3035,1.3030,0.0000,0.0000,0.0000
95973,10:33:45,ALTITUDE_HOLD,8.39,99.4,0.1000,0.0600,0.0511,0.1146,1.5000,1.3090,2.3614,0.2870,1.3090,0.0000,0.0000,0.0000
96073,10:33:45,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0400,0.0437,0.1122,1.5000,1.3130,2.3683,0.2916,1.3130,0.0000,0.0000,0.0000
96173,10:33:45,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0300,0.0346,0.1104,1.5000,1.3160,2.3758,0.2983,1.3160,0.0000,0.0000,0.0000
96273,10:33:45,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0300,0.0315,0.1086,1.5000,1.3190,2.3835,0.3000,1.3190,0.0000,0.0000,0.0000
96373,10:33:45,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0500,0.0438,0.1056,1.5000,1.3240,2.3897,0.2884,1.3240,0.0000,0.0000,0.0000
96473,10:33:45,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0400,0.0413,0.1032,1.5000,1.3280,2.3959,0.2891,1.3280,0.0000,0.0000,0.0000
96573,10:33:46,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0600,0.0538,0.0996,1.5000,1.3340,2.4005,0.2767,1.3340,0.0000,0.0000,0.0000
96673,10:33:46,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0700,0.0646,0.0954,1.5000,1.3410,2.4036,0.2650,1.3410,0.0000,0.0000,0.0000
96773,10:33:46,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0200,0.0349,0.0942,1.5000,1.3430,2.4095,0.2884,1.3430,0.0000,0.0000,0.0000
96873,10:33:46,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0600,0.0516,0.0906,1.5000,1.3490,2.4134,0.2725,1.3490,0.0000,0.0000,0.0000
96973,10:33:46,ALTITUDE_HOLD,8.33,96.0,0.1000,0.0100,0.0239,0.0900,1.5000,1.3500,2.4200,0.2949,1.3500,0.0000,0.0000,0.0000
97073,10:33:46,ALTITUDE_HOLD,8.38,99.2,0.1000,0.0600,0.0480,0.0864,1.5000,1.3560,2.4239,0.2731,1.3560,0.0000,0.0000,0.0000
97173,10:33:46,ALTITUDE_HOLD,8.38,99.2,0.1000,0.0100,0.0227,0.0858,1.5000,1.3570,2.4302,0.2935,1.3570,0.0000,0.0000,0.0000
97273,10:33:46,ALTITUDE_HOLD,8.38,99.2,0.1000,0.0800,0.0609,0.0810,1.5000,1.3650,2.4322,0.2593,1.3650,0.0000,0.0000,0.0000
97373,10:33:46,ALTITUDE_HOLD,8.38,99.2,0.1000,-0.0100,0.0136,0.0816,1.5000,1.3640,2.4390,0.2983,1.3640,0.0000,0.0000,0.0000
97473,10:33:46,ALTITUDE_HOLD,8.38,99.2,0.1000,0.1300,0.0912,0.0738,1.5000,1.3770,2.4372,0.2298,1.3770,0.0000,0.0000,0.0000
97573,10:33:47,ALTITUDE_HOLD,8.37,98.3,0.1000,-0.0100,0.0237,0.0744,1.5000,1.3760,2.4423,0.2848,1.3760,0.0000,0.0000,0.0000
97673,10:33:47,ALTITUDE_HOLD,8.37,98.3,0.1000,0.1500,0.1079,0.0654,1.5000,1.3910,2.4381,0.2098,1.3910,0.0000,0.0000,0.0000
97773,10:33:47,ALTITUDE_HOLD,8.37,98.3,0.1000,0.0000,0.0360,0.0654,1.5000,1.3910,2.4410,0.2676,1.3910,0.0000,0.0000,0.0000
97873,10:33:47,ALTITUDE_HOLD,8.37,98.3,0.1000,0.1000,0.0787,0.0594,1.5000,1.4010,2.4391,0.2285,1.4010,0.0000,0.0000,0.0000
97973,10:33:47,ALTITUDE_HOLD,8.37,98.3,0.1000,0.0400,0.0529,0.0570,1.5000,1.4050,2.4395,0.2472,1.4050,0.0000,0.0000,0.0000
98073,10:33:47,ALTITUDE_HOLD,8.34,96.7,0.1000,0.0100,0.0243,0.0564,1.5000,1.4060,2.4427,0.2700,1.4110,0.0000,0.0000,0.0000
98173,10:33:47,ALTITUDE_HOLD,8.34,96.7,0.1000,0.1000,0.0748,0.0504,1.5000,1.4160,2.4403,0.2245,1.4120,0.0000,0.0000,0.0000
98273,10:33:47,ALTITUDE_HOLD,8.34,96.7,0.1000,0.0100,0.0316,0.0498,1.5000,1.4170,2.4421,0.2588,1.4250,0.0000,0.0000,0.0000
98373,10:33:47,ALTITUDE_HOLD,8.34,96.7,0.1000,0.1100,0.0839,0.0432,1.5000,1.4280,2.4380,0.2113,1.4250,0.0000,0.0000,0.0000
98473,10:33:47,ALTITUDE_HOLD,8.34,96.7,0.1000,0.0100,0.0346,0.0426,1.5000,1.4290,2.4388,0.2503,1.4330,0.0000,0.0000,0.0000
98573,10:33:48,ALTITUDE_HOLD,7.99,77.5,0.1000,0.0800,0.0649,0.0378,1.5000,1.4370,2.4361,0.2220,1.4370,0.0000,0.0000,0.0000
98673,10:33:48,ALTITUDE_HOLD,7.99,77.5,0.1000,0.0700,0.0683,0.0336,1.5000,1.4440,2.4326,0.2155,1.4440,0.0000,0.0000,0.0000
98773,10:33:48,ALTITUDE_HOLD,7.99,77.5,0.1000,0.0600,0.0628,0.0300,1.5000,1.4500,2.4294,0.2167,1.4500,0.0000,0.0000,0.0000
98873,10:33:48,ALTITUDE_HOLD,7.99,77.5,0.1000,0.0800,0.0743,0.0252,1.5000,1.4580,2.4245,0.2032,1.4580,0.0000,0.0000,0.0000
98973,10:33:48,ALTITUDE_HOLD,7.99,77.5,0.1000,0.0300,0.0448,0.0234,1.5000,1.4610,2.4223,0.2252,1.4610,0.0000,0.0000,0.0000
99073,10:33:48,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0700,0.0616,0.0192,1.5000,1.4680,2.4181,0.2079,1.4680,0.0000,0.0000,0.0000
99173,10:33:48,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0400,0.0472,0.0168,1.5000,1.4720,2.4150,0.2172,1.4720,0.0000,0.0000,0.0000
99273,10:33:48,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0900,0.0757,0.0114,1.5000,1.4810,2.4086,0.1894,1.4810,0.0000,0.0000,0.0000
99373,10:33:48,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0600,0.0652,0.0078,1.5000,1.4870,2.4029,0.1943,1.4870,0.0000,0.0000,0.0000
99473,10:33:48,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0300,0.0417,0.0060,1.5000,1.4900,2.3993,0.2113,1.4900,0.0000,0.0000,0.0000
99573,10:33:49,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0500,0.0472,0.0030,1.5000,1.4950,2.3949,0.2041,1.4950,0.0000,0.0000,0.0000
99673,10:33:49,ALTITUDE_HOLD,8.30,94.2,0.1000,0.1200,0.0957,-0.0042,1.5000,1.5070,2.3849,0.1585,1.5070,0.0000,0.0000,0.0000
99773,10:33:49,ALTITUDE_HOLD,8.30,94.2,0.1000,-0.0600,-0.0081,-0.0006,1.5000,1.5010,2.3856,0.2445,1.5010,0.0000,0.0000,0.0000
99873,10:33:49,ALTITUDE_HOLD,8.30,94.2,0.1000,0.0200,0.0106,-0.0018,1.5000,1.5030,2.3844,0.2285,1.5030,0.0000,0.0000,0.0000
99973,10:33:49,ALTITUDE_HOLD,8.30,94.2,0.1000,0.2300,0.1569,-0.0156,1.5000,1.5260,2.3671,0.0987,1.5260,0.0000,0.0000,0.0000
100073,10:33:49,ALTITUDE_HOLD,8.36,97.8,0.1000,-0.1200,-0.0277,-0.0084,1.5000,1.5140,2.3691,0.2524,1.5140,0.0000,0.0000,0.0000
100173,10:33:49,ALTITUDE_HOLD,8.36,97.8,0.1000,0.2500,0.1574,-0.0234,1.5000,1.5390,2.3510,0.0904,1.5390,0.0000,0.0000,0.0000
100273,10:33:49,ALTITUDE_HOLD,8.36,97.8,0.1000,-0.0900,-0.0075,-0.0180,1.5000,1.5300,2.3499,0.2266,1.5300,0.0000,0.0000,0.0000
100373,10:33:49,ALTITUDE_HOLD,8.36,97.8,0.1000,0.0500,0.0308,-0.0210,1.5000,1.5350,2.3447,0.1930,1.5350,0.0000,0.0000,0.0000
100473,10:33:49,ALTITUDE_HOLD,8.36,97.8,0.1000,0.2000,0.1436,-0.0330,1.5000,1.5550,2.3271,0.0914,1.5550,0.0000,0.0000,0.0000
100573,10:33:50,ALTITUDE_HOLD,8.32,95.8,0.1000,-0.0200,0.0345,-0.0318,1.5000,1.5530,2.3205,0.1790,1.5530,0.0000,0.0000,0.0000
100673,10:33:50,ALTITUDE_HOLD,8.32,95.8,0.1000,0.1200,0.0915,-0.0390,1.5000,1.5650,2.3074,0.1263,1.5650,0.0000,0.0000,0.0000
100773,10:33:50,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0300,0.0505,-0.0408,1.5000,1.5680,2.2983,0.1568,1.5680,0.0000,0.0000,0.0000
100873,10:33:50,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0400,0.0435,-0.0432,1.5000,1.5720,2.2896,0.1596,1.5720,0.0000,0.0000,0.0000
100973,10:33:50,ALTITUDE_HOLD,8.32,95.8,0.1000,-0.0300,-0.0055,-0.0414,1.5000,1.5690,2.2860,0.1999,1.5690,0.0000,0.0000,0.0000
101073,10:33:50,ALTITUDE_HOLD,8.20,88.6,0.1000,0.0900,0.0582,-0.0468,1.5000,1.5780,2.2755,0.1436,1.5780,0.0000,0.0000,0.0000
101173,10:33:50,ALTITUDE_HOLD,8.20,88.6,0.1000,0.0400,0.0461,-0.0492,1.5000,1.5820,2.2660,0.1504,1.5820,0.0000,0.0000,0.0000
101273,10:33:50,ALTITUDE_HOLD,8.20,88.6,0.1000,0.0700,0.0620,-0.0534,1.5000,1.5890,2.2544,0.1331,1.5890,0.0000,0.0000,0.0000
101373,10:33:50,ALTITUDE_HOLD,8.20,88.6,0.1000,0.0600,0.0607,-0.0570,1.5000,1.5950,2.2427,0.1301,1.5950,0.0000,0.0000,0.0000
101473,10:33:50,ALTITUDE_HOLD,8.20,88.6,0.1000,0.0600,0.0602,-0.0606,1.5000,1.6010,2.2306,0.1264,1.6010,0.0000,0.0000,0.0000
101573,10:33:51,ALTITUDE_HOLD,8.03,79.5,0.1000,0.0500,0.0534,-0.0636,1.5000,1.6060,2.2189,0.1283,1.6060,0.0000,0.0000,0.0000
101673,10:33:51,ALTITUDE_HOLD,8.03,79.5,0.1000,0.0500,0.0511,-0.0666,1.5000,1.6110,2.2071,0.1265,1.6110,0.0000,0.0000,0.0000
101773,10:33:51,ALTITUDE_HOLD,8.03,79.5,0.1000,0.0300,0.0370,-0.0684,1.5000,1.6140,2.1966,0.1353,1.6140,0.0000,0.0000,0.0000
101873,10:33:51,ALTITUDE_HOLD,8.03,79.5,0.1000,0.0600,0.0523,-0.0720,1.5000,1.6200,2.1841,0.1189,1.6200,0.0000,0.0000,0.0000
101973,10:33:51,ALTITUDE_HOLD,8.03,79.5,0.1000,0.0900,0.0774,-0.0774,1.5000,1.6290,2.1687,0.0930,1.6290,0.0000,0.0000,0.0000
102073,10:33:51,ALTITUDE_HOLD,8.36,97.6,0.1000,0.0000,0.0258,-0.0774,1.5000,1.6290,2.1583,0.1333,1.6290,0.0000,0.0000,0.0000
102173,10:33:51,ALTITUDE_HOLD,8.36,97.6,0.1000,0.0400,0.0353,-0.0798,1.5000,1.6330,2.1468,0.1226,1.6330,0.0000,0.0000,0.0000
102273,10:33:51,ALTITUDE_HOLD,8.36,97.6,0.1000,0.0600,0.0518,-0.0834,1.5000,1.6390,2.1333,0.1052,1.6390,0.0000,0.0000,0.0000
102373,10:33:51,ALTITUDE_HOLD,8.36,97.6,0.1000,0.0500,0.0506,-0.0864,1.5000,1.6440,2.1196,0.1024,1.6440,0.0000,0.0000,0.0000
102473,10:33:51,ALTITUDE_HOLD,8.36,97.6,0.1000,-0.0600,-0.0231,-0.0828,1.5000,1.6380,2.1137,0.1636,1.6380,0.0000,0.0000,0.0000
102573,10:33:52,ALTITUDE_HOLD,8.29,93.8,0.1000,-0.0100,-0.0144,-0.0822,1.5000,1.6370,2.1069,0.1564,1.6370,0.0000,0.0000,0.0000
102673,10:33:52,ALTITUDE_HOLD,8.29,93.8,0.1000,0.1900,0.1219,-0.0936,1.5000,1.6560,2.0853,0.0362,1.6560,0.0000,0.0000,0.0000
102773,10:33:52,ALTITUDE_HOLD,8.29,93.8,0.1000,-0.0900,-0.0194,-0.0882,1.5000,1.6470,2.0784,0.1528,1.6470,0.0000,0.0000,0.0000
102873,10:33:52,ALTITUDE_HOLD,8.29,93.8,0.1000,0.1400,0.0869,-0.0966,1.5000,1.6610,2.0601,0.0592,1.6610,0.0000,0.0000,0.0000
102973,10:33:52,ALTITUDE_HOLD,8.29,93.8,0.1000,0.0100,0.0356,-0.0972,1.5000,1.6620,2.0468,0.0984,1.6620,0.0000,0.0000,0.0000
103073,10:33:52,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0300,0.0319,-0.0990,1.5000,1.6650,2.0337,0.0987,1.6650,0.0000,0.0000,0.0000
103173,10:33:52,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0000,0.0106,-0.0990,1.5000,1.6650,2.0228,0.1146,1.6650,0.0000,0.0000,0.0000
103273,10:33:52,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0400,0.0302,-0.1014,1.5000,1.6690,2.0096,0.0957,1.6690,0.0000,0.0000,0.0000
103373,10:33:52,ALTITUDE_HOLD,8.32,95.8,0.1000,0.0400,0.0367,-0.1038,1.5000,1.6730,1.9955,0.0871,1.6730,0.0000,0.0000,0.0000
